,GARCH11_VaR_99,GJR_GARCH_VaR_99,Copula_VaR_99,EVT_VaR_99
2009-06-10,-0.03629179680252286,-0.027081313033838386,-0.020777084902748173,-0.03135340984511445
2009-06-11,-0.03460767731863561,-0.025845282539141805,-0.020777084902748173,-0.03135340984511445
2009-06-12,-0.033109360748070374,-0.02506365841211992,-0.020777084902748173,-0.03135340984511445
2009-06-15,-0.03142575802233193,-0.023487825045282844,-0.020777084902748173,-0.03135340984511445
2009-06-16,-0.03264438480757165,-0.026322078609001626,-0.020777084902748173,-0.03135340984511445
2009-06-17,-0.032264203751007206,-0.02681905491500009,-0.020777084902748173,-0.03135340984511445
2009-06-18,-0.030876708677525275,-0.02600033055291483,-0.020777084902748173,-0.03135340984511445
2009-06-19,-0.029147822085983273,-0.0248140260944315,-0.020777084902748173,-0.03135340984511445
2009-06-22,-0.029141828035831565,-0.02399136163246238,-0.020777084902748173,-0.03135340984511445
2009-06-23,-0.04035104253059828,-0.04142076125567202,-0.020777084902748173,-0.03135340984511445
2009-06-24,-0.038541641635522476,-0.03972959821969358,-0.020777084902748173,-0.03135340984511445
2009-06-25,-0.0377407367795175,-0.038349170536748446,-0.020777084902748173,-0.03135340984511445
2009-06-26,-0.04035213233906564,-0.037502068055986944,-0.020777084902748173,-0.03135340984511445
2009-06-29,-0.038482643553417926,-0.03586201109687133,-0.020777084902748173,-0.03135340984511445
2009-06-30,-0.03702816589404138,-0.034591891630465145,-0.020777084902748173,-0.03135340984511445
2009-07-01,-0.03572044506153132,-0.03372019439076556,-0.020777084902748173,-0.03135340984511445
2009-07-02,-0.0342410506479103,-0.03252242830623179,-0.020777084902748173,-0.03135340984511445
2009-07-06,-0.03927023312813834,-0.04012393038774389,-0.020777084902748173,-0.03135340984511445
2009-07-07,-0.037933018749352475,-0.038826427253423355,-0.020777084902748173,-0.03135340984511445
2009-07-08,-0.039679189597048706,-0.04173157418212141,-0.020777084902748173,-0.03135340984511445
2009-07-09,-0.037842304923609696,-0.04007037458444419,-0.020777084902748173,-0.03135340984511445
2009-07-10,-0.036618826693685075,-0.03854149490060147,-0.020777084902748173,-0.03135340984511445
2009-07-13,-0.035073625121850284,-0.03715365191025586,-0.020777084902748173,-0.03135340984511445
2009-07-14,-0.03968524087355871,-0.03600557319024808,-0.020777084902748173,-0.03135340984511445
2009-07-15,-0.038048254929617546,-0.03474953224852618,-0.020777084902748173,-0.03135340984511445
2009-07-16,-0.04346813358807164,-0.03369407307767392,-0.020777084902748173,-0.03135340984511445
2009-07-17,-0.04223461346406931,-0.03274208867878913,-0.020777084902748173,-0.03135340984511445
2009-07-20,-0.040333557734525356,-0.03161561331233165,-0.020777084902748173,-0.03135340984511445
2009-07-21,-0.039106043679372864,-0.03049646765386966,-0.020777084902748173,-0.03135340984511445
2009-07-22,-0.03738566053036506,-0.02932697207102985,-0.020777084902748173,-0.03135340984511445
2009-07-23,-0.03601221026640209,-0.028197204083370897,-0.020777084902748173,-0.03135340984511445
2009-07-24,-0.0384257271791846,-0.028182573278143743,-0.020777084902748173,-0.03135340984511445
2009-07-27,-0.03680070339248286,-0.027043486888905125,-0.020777084902748173,-0.03135340984511445
2009-07-28,-0.03524471884478374,-0.025880621877606355,-0.020777084902748173,-0.03135340984511445
2009-07-29,-0.033465662473812455,-0.024514360472795153,-0.020777084902748173,-0.03135340984511445
2009-07-30,-0.03250266020085711,-0.023988562093539403,-0.020777084902748173,-0.03135340984511445
2009-07-31,-0.0337183517565413,-0.023860135042210396,-0.020777084902748173,-0.03135340984511445
2009-08-03,-0.03245764777732872,-0.022636293890913352,-0.020777084902748173,-0.03135340984511445
2009-08-04,-0.03281023704358187,-0.02256417324986046,-0.020777084902748173,-0.03135340984511445
2009-08-05,-0.03113443055315467,-0.020792263333374948,-0.020777084902748173,-0.03135340984511445
2009-08-06,-0.030042349984764755,-0.01909643883979899,-0.020777084902748173,-0.03135340984511445
2009-08-07,-0.02968508969331574,-0.020202831837692097,-0.020777084902748173,-0.03135340984511445
2009-08-10,-0.030438898612735577,-0.02060699879722215,-0.020777084902748173,-0.03135340984511445
2009-08-11,-0.029418056551032874,-0.019898221732298986,-0.020777084902748173,-0.03135340984511445
2009-08-12,-0.031244679244143706,-0.025493749094024687,-0.020777084902748173,-0.03135340984511445
2009-08-13,-0.03095529174324516,-0.024696411711020324,-0.020777084902748173,-0.03135340984511445
2009-08-14,-0.029999356021579535,-0.023710329054113088,-0.020777084902748173,-0.03135340984511445
2009-08-17,-0.029855547304626695,-0.024911583839108683,-0.020777084902748173,-0.03135340984511445
2009-08-18,-0.03736581513901828,-0.03671092588358951,-0.020777084902748173,-0.03135340984511445
2009-08-19,-0.03741260914219413,-0.03517805734063028,-0.020777084902748173,-0.03135340984511445
2009-08-20,-0.03485325836936037,-0.03284085907355211,-0.020777084902748173,-0.03135340984511445
2009-08-21,-0.03381321007467667,-0.030887175186138177,-0.020777084902748173,-0.03135340984511445
2009-08-24,-0.03349246640879597,-0.029764118120972006,-0.020777084902748173,-0.03135340984511445
2009-08-25,-0.03067657784077331,-0.028602092391150212,-0.020777084902748173,-0.03135340984511445
2009-08-26,-0.028085919487163418,-0.027431951342080065,-0.020777084902748173,-0.03135340984511445
2009-08-27,-0.026596815866931075,-0.026232261203668682,-0.020777084902748173,-0.03135340984511445
2009-08-28,-0.025087734756948372,-0.02474514441479677,-0.020777084902748173,-0.03135340984511445
2009-08-31,-0.02392169941405225,-0.02321804470675615,-0.020777084902748173,-0.03135340984511445
2009-09-01,-0.02339028745585317,-0.022820067640926842,-0.020777084902748173,-0.03135340984511445
2009-09-02,-0.025474577428044584,-0.02761804506917957,-0.020777084902748173,-0.03135340984511445
2009-09-03,-0.02369926541591101,-0.025834752817086665,-0.020777084902748173,-0.03135340984511445
2009-09-04,-0.023183895012822274,-0.024898257384174678,-0.020777084902748173,-0.03135340984511445
2009-09-08,-0.02264525685435103,-0.024113317320459658,-0.020777084902748173,-0.03135340984511445
2009-09-09,-0.022019688675399073,-0.023250974211927084,-0.020777084902748173,-0.03135340984511445
2009-09-10,-0.021430631479673473,-0.021940484234838426,-0.020777084902748173,-0.03135340984511445
2009-09-11,-0.020964724351747642,-0.02089011593082693,-0.020777084902748173,-0.03135340984511445
2009-09-14,-0.020987406876279684,-0.019800540329873394,-0.020777084902748173,-0.03135340984511445
2009-09-15,-0.021682520154115602,-0.0193570160935456,-0.020777084902748173,-0.03135340984511445
2009-09-16,-0.02051232633978423,-0.019109727725416657,-0.020777084902748173,-0.03135340984511445
2009-09-17,-0.021350932116490428,-0.01873706887009218,-0.020777084902748173,-0.03135340984511445
2009-09-18,-0.020780652091935883,-0.018525700576251487,-0.020777084902748173,-0.03135340984511445
2009-09-21,-0.02077540791434735,-0.018283202068296266,-0.020777084902748173,-0.03135340984511445
2009-09-22,-0.020722171411704113,-0.0178814004512978,-0.020777084902748173,-0.03135340984511445
2009-09-23,-0.01984000432794443,-0.017413951961179328,-0.020777084902748173,-0.03135340984511445
2009-09-24,-0.019217360984820055,-0.017148290042183354,-0.020777084902748173,-0.03135340984511445
2009-09-25,-0.01861070633178369,-0.017078062758107873,-0.020777084902748173,-0.03135340984511445
2009-09-28,-0.018094430860049523,-0.01704205092393658,-0.020777084902748173,-0.03135340984511445
2009-09-29,-0.01725732473106381,-0.01725739761514668,-0.020777084902748173,-0.03135340984511445
2009-09-30,-0.018996882503292616,-0.01709666125440778,-0.020777084902748173,-0.03135340984511445
2009-10-01,-0.01920473203034794,-0.016715914491480632,-0.020777084902748173,-0.03135340984511445
2009-10-02,-0.01988304330195047,-0.024238024611094037,-0.020777084902748173,-0.03135340984511445
2009-10-05,-0.019693902451669052,-0.02160071871170377,-0.020777084902748173,-0.03135340984511445
2009-10-06,-0.018766456401408508,-0.019319394235076268,-0.020777084902748173,-0.03135340984511445
2009-10-07,-0.01876600981308248,-0.018765911104155503,-0.020777084902748173,-0.03135340984511445
2009-10-08,-0.01837767853280139,-0.018378086266974365,-0.020777084902748173,-0.03135340984511445
2009-10-09,-0.017646004108590716,-0.01764605628441539,-0.020777084902748173,-0.03135340984511445
2009-10-12,-0.017387978993305474,-0.017388734714253833,-0.020777084902748173,-0.03135340984511445
2009-10-13,-0.016553949639686222,-0.016554172205568107,-0.020777084902748173,-0.03135340984511445
2009-10-14,-0.018884735888802604,-0.01823060612957103,-0.020777084902748173,-0.03135340984511445
2009-10-15,-0.018018162076521144,-0.017708654930473126,-0.020777084902748173,-0.03135340984511445
2009-10-16,-0.019219125790805813,-0.018659068587147814,-0.020777084902748173,-0.03135340984511445
2009-10-19,-0.019076236429579445,-0.018702333169671917,-0.020777084902748173,-0.03135340984511445
2009-10-20,-0.01837790986650224,-0.018037486736048998,-0.020777084902748173,-0.03135340984511445
2009-10-21,-0.01804476923415621,-0.017630530570382785,-0.020777084902748173,-0.03135340984511445
2009-10-22,-0.017697124639708923,-0.017456870069596408,-0.020777084902748173,-0.03135340984511445
2009-10-23,-0.017464123972798565,-0.01733301003101759,-0.020777084902748173,-0.03135340984511445
2009-10-26,-0.016538176332794828,-0.016537419626961897,-0.020777084902748173,-0.03135340984511445
2009-10-27,-0.016201187585736875,-0.016201559952433282,-0.020777084902748173,-0.03135340984511445
2009-10-28,-0.015767413424529676,-0.015767628962962243,-0.020777084902748173,-0.03135340984511445
2009-10-29,-0.01916766146712698,-0.020979701045666564,-0.020777084902748173,-0.03135340984511445
2009-10-30,-0.01859921655455204,-0.02182571172338611,-0.020777084902748173,-0.03135340984511445
2009-11-02,-0.020561849649259743,-0.028940916520332736,-0.020777084902748173,-0.03135340984511445
2009-11-03,-0.020139355362928848,-0.02744254157071914,-0.020777084902748173,-0.03135340984511445
2009-11-04,-0.019833201829742252,-0.02540796732639635,-0.020777084902748173,-0.03135340984511445
2009-11-05,-0.019644716878889378,-0.02350116727538301,-0.020777084902748173,-0.03135340984511445
2009-11-06,-0.019771300017800374,-0.024951626541591346,-0.020777084902748173,-0.03135340984511445
2009-11-09,-0.019719037625671204,-0.024611627192550053,-0.020777084902748173,-0.03135340984511445
2009-11-10,-0.01992749514286602,-0.024973472619714446,-0.020777084902748173,-0.03135340984511445
2009-11-11,-0.019915850990150787,-0.023995574763730664,-0.020777084902748173,-0.03135340984511445
2009-11-12,-0.01988649329725807,-0.022539706419398453,-0.020777084902748173,-0.03135340984511445
2009-11-13,-0.01976596112640481,-0.02245330227490508,-0.020777084902748173,-0.03135340984511445
2009-11-16,-0.019527369624065035,-0.021772106206713458,-0.020777084902748173,-0.03135340984511445
2009-11-17,-0.01942999224313528,-0.021624533575531055,-0.020777084902748173,-0.03135340984511445
2009-11-18,-0.019351357167686507,-0.020254796204814136,-0.020777084902748173,-0.03135340984511445
2009-11-19,-0.019416944286887002,-0.019416306112878336,-0.020777084902748173,-0.03135340984511445
2009-11-20,-0.019521929622308556,-0.021763303416179648,-0.020777084902748173,-0.03135340984511445
2009-11-23,-0.01906004352366629,-0.021875535770516333,-0.020777084902748173,-0.03135340984511445
2009-11-24,-0.01931842812860896,-0.022333662916602753,-0.020777084902748173,-0.03135340984511445
2009-11-25,-0.020036016567201085,-0.023087539564072057,-0.020777084902748173,-0.03135340984511445
2009-11-27,-0.019145164822460554,-0.021860637345247333,-0.020777084902748173,-0.03135340984511445
2009-11-30,-0.02011703979293079,-0.02337131129264599,-0.020777084902748173,-0.03135340984511445
2009-12-01,-0.01924860940765182,-0.021936964891035554,-0.020777084902748173,-0.03135340984511445
2009-12-02,-0.02255642649300072,-0.02326715827694788,-0.020777084902748173,-0.03135340984511445
2009-12-03,-0.02221784593177903,-0.022837873877148095,-0.020777084902748173,-0.03135340984511445
2009-12-04,-0.021970533429552484,-0.022614954829616465,-0.020777084902748173,-0.03135340984511445
2009-12-07,-0.02154967794865491,-0.02218822481158444,-0.020777084902748173,-0.03135340984511445
2009-12-08,-0.021184722280758142,-0.02177851802720205,-0.020777084902748173,-0.03135340984511445
2009-12-09,-0.02156127549037712,-0.02254426762574055,-0.020777084902748173,-0.03135340984511445
2009-12-10,-0.02125272138731552,-0.022051102513937586,-0.020777084902748173,-0.03135340984511445
2009-12-11,-0.020856431850806444,-0.021614163950083105,-0.020777084902748173,-0.03135340984511445
2009-12-14,-0.020391884158009185,-0.021411552461075713,-0.020777084902748173,-0.03135340984511445
2009-12-15,-0.020421749318191715,-0.0209952961439773,-0.020777084902748173,-0.03135340984511445
2009-12-16,-0.020289160183971536,-0.02094488992957956,-0.020777084902748173,-0.03135340984511445
2009-12-17,-0.020134454426785017,-0.02062334417636718,-0.020777084902748173,-0.03135340984511445
2009-12-18,-0.020507174655187577,-0.021115584444843006,-0.020777084902748173,-0.03135340984511445
2009-12-21,-0.020222792225057407,-0.020775814878830342,-0.020777084902748173,-0.03135340984511445
2009-12-22,-0.019989699888972045,-0.020361603978235353,-0.020777084902748173,-0.03135340984511445
2009-12-23,-0.019558341618294527,-0.01998662436907569,-0.020777084902748173,-0.03135340984511445
2009-12-24,-0.019153444475360677,-0.019606716728452156,-0.020777084902748173,-0.03135340984511445
2009-12-28,-0.018907476292077133,-0.019250706049205722,-0.020777084902748173,-0.03135340984511445
2009-12-29,-0.018574564620301996,-0.018940912833824895,-0.020777084902748173,-0.03135340984511445
2009-12-30,-0.01792174589782078,-0.018421203107258474,-0.020777084902748173,-0.03135340984511445
2009-12-31,-0.017274664996300936,-0.0177492584902185,-0.020777084902748173,-0.03135340984511445
2010-01-04,-0.016608037843282273,-0.017326176022685224,-0.020777084902748173,-0.03135340984511445
2010-01-05,-0.0168968330128157,-0.017203104531910367,-0.020777084902748173,-0.03135340984511445
2010-01-06,-0.016199356320414318,-0.01667740101948952,-0.020777084902748173,-0.03135340984511445
2010-01-07,-0.015552125471460149,-0.016235992091312407,-0.020777084902748173,-0.03135340984511445
2010-01-08,-0.015959902409867797,-0.016348936765122616,-0.020777084902748173,-0.03135340984511445
2010-01-11,-0.015217232540451287,-0.015853346681411296,-0.020777084902748173,-0.03135340984511445
2010-01-12,-0.014897447115046423,-0.015607257433346268,-0.020777084902748173,-0.03135340984511445
2010-01-13,-0.014906524274658824,-0.01586708014350312,-0.020777084902748173,-0.03135340984511445
2010-01-14,-0.014371840896269925,-0.015074240510391248,-0.020777084902748173,-0.03135340984511445
2010-01-15,-0.01414341413110995,-0.014587859106024044,-0.020777084902748173,-0.03135340984511445
2010-01-19,-0.015227248829678713,-0.015251319694200929,-0.020777084902748173,-0.03135340984511445
2010-01-20,-0.01578897041187904,-0.015788918670736857,-0.020777084902748173,-0.03135340984511445
2010-01-21,-0.014675028789806739,-0.015873962852983103,-0.020777084902748173,-0.03135340984511445
2010-01-22,-0.019873499691382416,-0.021215880108086737,-0.020777084902748173,-0.03135340984511445
2010-01-25,-0.022102549813165687,-0.025395179337900052,-0.020777084902748173,-0.03135340984511445
2010-01-26,-0.02118426096665346,-0.0242368697238192,-0.020777084902748173,-0.03135340984511445
2010-01-27,-0.0193833465586544,-0.02287358886542093,-0.020777084902748173,-0.03135340984511445
2010-01-28,-0.019350891486811458,-0.021635663677583496,-0.020777084902748173,-0.03135340984511445
2010-01-29,-0.020497901883112724,-0.02395086650566559,-0.020777084902748173,-0.03135340984511445
2010-02-01,-0.022655042172260765,-0.02676838577772158,-0.020777084902748173,-0.03135340984511445
2010-02-02,-0.024098172938356338,-0.026861463960615697,-0.020777084902748173,-0.03135340984511445
2010-02-03,-0.022823916555171152,-0.025663139500007055,-0.020777084902748173,-0.03135340984511445
2010-02-04,-0.019377846118366553,-0.024512593875831643,-0.020777084902748173,-0.03135340984511445
2010-02-05,-0.026980272757373417,-0.03427327869893076,-0.020777084902748173,-0.03135340984511445
